gene_symbol	D_meta	P_diffusion	group
CAPNS1	1.2032074214518862	6.469231707275862e-05	CAP_up
KIF21A	-5.932718949108796	6.465984508163262e-05	CAP_down
PURB	0.3378129343833386	6.463771503973217e-05	background
FGGY	0.5510127491224959	6.460610758070538e-05	background
TRIM46	-1.435347677647842	6.460177818257281e-05	CAP_down
USP21	-0.0790785347336016	6.459864807650234e-05	background
EPM2AIP1	-0.0882686578400865	6.459603171276871e-05	background
CLTC	2.8464837882168954	6.459211536401693e-05	CAP_up
MANBA	2.8403325384526243	6.456847691311704e-05	CAP_up
MPRIP	-6.600439299735481	6.455075875537538e-05	CAP_down
FSIP1	-0.0713067062934178	6.451222200688195e-05	background
RNF138	0.7057301428588909	6.450888454976996e-05	background
MCRS1	-0.2966232883737223	6.448760183925768e-05	background
CYTIP	0.3271395668421946	6.447023342116452e-05	background
EPS8L1	-0.0658277151348919	6.444698097059471e-05	background
RBX1	0.1478402230719452	6.43882246497023e-05	background
HMGXB4	0.2783266265442867	6.437322682239061e-05	background
GNMT	0.6127565159580378	6.432712510937667e-05	background
EDC3	-0.0913271277223929	6.431741160352556e-05	background
TMBIM4	0.8576629968984264	6.430602324871422e-05	background
KATNA1	0.2345488219571195	6.423172550603134e-05	background
SCRN2	-0.3617497035738808	6.416977023326546e-05	background
PBX4	-4.10681781924045	6.415395533020835e-05	CAP_down
INPP4A	0.1911437238892614	6.414441717924592e-05	background
LYPD3	0.0070967325083924	6.414434689081126e-05	background
FBXL13	7.515005676653306	6.414337386403653e-05	CAP_up
DNAJC1	0.5134682816692815	6.413590081008075e-05	background
KIF13B	0.030338259752994	6.407767133331526e-05	background
NCR1	-0.2410831284170313	6.404192447266199e-05	background
LGALS3BP	0.5485636193078317	6.399189917471601e-05	background
TAF9	-0.2382406009061772	6.393804597397256e-05	background
SCAMP3	-0.6083702667281797	6.393747472673635e-05	background
EDAR	-14.316631404286234	6.392367412164261e-05	CAP_down
PASK	-7.185573480692345	6.39008406155045e-05	CAP_down
PRICKLE1	-0.0015798220328726	6.387034526337308e-05	background
P3H3	-5.573608294692423	6.383782819212724e-05	CAP_down
PTOV1	-0.0388471910979385	6.382908299283425e-05	background
NSL1	0.164571589187094	6.382419471714398e-05	background
RAD54B	-2.376869468379582	6.38085948776267e-05	CAP_down
XPO6	5.306085856847987	6.38055689778742e-05	CAP_up
USP8	1.1913400351622006	6.380346905506741e-05	CAP_up
FBXW8	-2.76478525907891	6.37873590456673e-05	CAP_down
GORASP1	1.0638307586919526	6.376732498332657e-05	CAP_up
EID3	-0.2940732859558713	6.374979776197973e-05	background
H4C14	2.365371999090677	6.374221408361961e-05	CAP_up
STK36	-0.0579062837890303	6.372545585695128e-05	background
ZNF621	-2.92065429759819	6.369314379309394e-05	CAP_down
ATG3	7.071523516332561	6.369047752129586e-05	CAP_up
AMBRA1	0.0124250348106245	6.363459182011217e-05	background
FBXO6	5.96853121463691	6.360427674559498e-05	CAP_up
CCNL1	2.3608732970412003	6.357714258971286e-05	CAP_up
PALB2	-1.9810746953566336	6.355203084274514e-05	CAP_down
H4C12	1.992157020404174	6.35121572011258e-05	CAP_up
H4C15	1.9633901004423653	6.351167345568687e-05	CAP_up
HSD17B4	0.0052916824699873	6.347052128563518e-05	background
DNLZ	-0.8139218672031228	6.345296015158715e-05	background
SRI	1.594887416392164	6.344166447089605e-05	CAP_up
PPP4R3A	-0.0006407717214713	6.342603688696653e-05	background
EEF1AKMT2	-4.416556546107564	6.342488418597987e-05	CAP_down
IDS	0.7624171968378785	6.340768491514328e-05	background
CTDSP1	1.8843092704706728	6.33768548894364e-05	CAP_up
H4C8	7.106829415102824	6.333602988278431e-05	CAP_up
HLX	11.083351131308472	6.332413156078624e-05	CAP_up
TMEM187	0.462133896443725	6.331694699662432e-05	background
GDPD5	-1.520583318389918	6.328427896386751e-05	CAP_down
PDCL	-0.1169892016992698	6.326144845580852e-05	background
H4C5	0.9924236341714988	6.323851120184207e-05	background
H4C4	2.8949076652909724	6.320241400348187e-05	CAP_up
H4C11	1.327249995764403	6.320221271872547e-05	CAP_up
H4C3	2.49657994639588	6.319723761680075e-05	CAP_up
BRD3	0.1689199094594903	6.318650798203399e-05	background
LAPTM5	3.5098042731878607	6.30775897905795e-05	CAP_up
MINPP1	-0.0261203393291978	6.30768294506849e-05	background
SRGN	13.36368710938202	6.29421145552398e-05	CAP_up
TMEM230	-0.42177391042684	6.294104065705623e-05	background
GTF2B	4.081554447767308	6.288667322427172e-05	CAP_up
PLXNC1	10.18141310087129	6.285432023251449e-05	CAP_up
TLK1	0.7594349997505423	6.282370909822442e-05	background
METTL14	0.0132125000365706	6.277754355172414e-05	background
DYRK2	-10.44274024073471	6.27408231137469e-05	CAP_down
CAMSAP1	-1.209228950122067	6.270637385357293e-05	CAP_down
PHACTR1	1.004062555467864	6.269403756324863e-05	CAP_up
HADHA	0.1708868394644392	6.267919298855735e-05	background
ATP6AP1	5.037695719889215	6.267009823633939e-05	CAP_up
NPFF	0.1789861563029418	6.26610355068589e-05	background
DLG5	-8.744182295261282	6.262126555467842e-05	CAP_down
EDARADD	-5.99453516842948	6.26009273684148e-05	CAP_down
FOXRED2	-1.3940724835329	6.256176089035245e-05	CAP_down
CASP5	12.446224693067034	6.252145125772145e-05	CAP_up
PRX	-1.819802125901854	6.251999352629035e-05	CAP_down
ATF7IP2	-7.058214105188226	6.249687357834458e-05	CAP_down
STAG3	-0.0199785125449358	6.249671811873256e-05	background
MS4A6A	2.328735989440593	6.244004911438405e-05	CAP_up
CEP290	-6.832326209226877	6.243212034650288e-05	CAP_down
RALGAPA2	6.907268266180463	6.241540013241794e-05	CAP_up
HEG1	-6.1437816456439664	6.240600707699071e-05	CAP_down
DGKZ	-0.3483431957678497	6.236182601466016e-05	background
ASPH	10.819281172552085	6.23554085908725e-05	CAP_up
PYHIN1	-8.828034382677055	6.234670212818186e-05	CAP_down
UBE2M	1.889703654232944	6.229908463163163e-05	CAP_up
RAD54L	3.889334933602436	6.22752952998108e-05	CAP_up
NECTIN1	0.0545848473481201	6.224758919226517e-05	background
TSPAN15	-6.386546122548666	6.224285659048027e-05	CAP_down
CISD3	-0.2534982423201622	6.220055612528324e-05	background
TP53I3	12.765141051942614	6.218810608260264e-05	CAP_up
P2RX7	-0.1985173279199238	6.217391462104126e-05	background
CAB39L	-0.2034751378092123	6.216967019231651e-05	background
USP11	-3.153733477602461	6.216141327809904e-05	CAP_down
DIAPH3	2.6267111747466414	6.214347955505027e-05	CAP_up
MAD2L1BP	6.104928451881732	6.214134260230143e-05	CAP_up
PGGHG	0.015099226642084	6.210612706361434e-05	background
GART	0.0985636343480934	6.210226867148039e-05	background
NEMP1	-4.157319401492142	6.209834677807262e-05	CAP_down
AFF1	1.6557223562854757	6.209094142228713e-05	CAP_up
HBP1	1.3953299429873214	6.20878635498224e-05	CAP_up
CHAMP1	-0.0103677679446403	6.204840188191181e-05	background
COL24A1	0.2809580416392829	6.192738818619698e-05	background
DNAJC27	-0.0370079064407649	6.191869320759666e-05	background
RAB11A	3.297514739383938	6.190421933237896e-05	CAP_up
TRIM17	-1.9962082704523367	6.189787049002718e-05	CAP_down
GBP5	0.5379678870539849	6.186377341192672e-05	background
TKFC	-0.003615191223602	6.185527775382811e-05	background
HIRIP3	-0.1817446500906321	6.184976227353825e-05	background
SDHD	0.780983710623245	6.182872943361681e-05	background
GMNN	3.5603058640109206	6.182772789481887e-05	CAP_up
SDHC	2.195651712665738	6.182678077754464e-05	CAP_up
BRAT1	0.0141250867501865	6.182004773653201e-05	background
MYOM2	-4.75198553441578	6.175764784637046e-05	CAP_down
LACC1	0.4053891571063929	6.17144635439666e-05	background
TRO	-1.8206873733636817	6.171392570132692e-05	CAP_down
SLTM	0.2642753555684871	6.169652504438777e-05	background
IRF2BP1	-0.4753813119968385	6.168282280119547e-05	background
GNB1L	-0.2809537388402877	6.166364518372223e-05	background
VPS18	4.638929083818381	6.165456787079613e-05	CAP_up
COL8A2	1.0538399036330983	6.15872350472717e-05	CAP_up
SDHB	5.411988579786878	6.155050268927706e-05	CAP_up
STARD8	0.3697783069426317	6.15415681753119e-05	background
ASXL2	0.4566914522615597	6.153976865325565e-05	background
KATNB1	1.801330534123834	6.15288382784508e-05	CAP_up
ZDHHC9	-0.2437086169862724	6.14845053940405e-05	background
RCAN2	-1.3668983301238822	6.143622483667269e-05	CAP_down
XBP1	0.6282059901057032	6.141652069816396e-05	background
RCAN3	-8.681547528012002	6.140272460725444e-05	CAP_down
LRPPRC	-3.3779095622317343	6.139841532354689e-05	CAP_down
STARD13	0.7249985201740559	6.139387617353607e-05	background
MYLK	0.314656998368041	6.138171999019632e-05	background
TTLL5	-0.0351960090804442	6.13304048107262e-05	background
EPS15	1.238746908609835	6.132036828205893e-05	CAP_up
POGZ	-0.4645024256742666	6.131671082789243e-05	background
MTMR1	-0.1155475652407759	6.129609738745566e-05	background
EIF2AK1	1.1469249860434108	6.129250595921683e-05	CAP_up
CEP350	0.3332382982711418	6.127634544019099e-05	background
PI4KB	0.3757440199805741	6.127536839718113e-05	background
RNF170	-0.6364249067610126	6.12558018571115e-05	background
PANX1	-0.0096264067417865	6.125338771598294e-05	background
TSNAX	0.7068610279850338	6.124789854848657e-05	background
IBTK	-0.4627444323156127	6.123771416565607e-05	background
ABCB9	0.0522862999799598	6.122460532776535e-05	background
SERTAD3	3.536922736316436	6.118962995238454e-05	CAP_up
H2AC6	3.10591441410286	6.115748887786846e-05	CAP_up
MSRB2	10.978952232016436	6.115343399009454e-05	CAP_up
C1QA	2.6266151303334464	6.114034201663229e-05	CAP_up
ACAT1	0.4237868614885846	6.113466355158475e-05	background
DCAF5	-0.0076993261508054	6.11209411327798e-05	background
ZSWIM7	-0.6096158292601934	6.109051246491847e-05	background
SUCLA2	-0.5375674634484137	6.107580283193923e-05	background
JAM3	0.0241777889014892	6.106638828856711e-05	background
TFCP2	0.0551170470517778	6.103515358846894e-05	background
SLC35E3	0.0515002722160679	6.103282617744087e-05	background
SH3YL1	-9.480336354112303	6.0991515090315845e-05	CAP_down
KIF27	0.5761638423235274	6.097683818420958e-05	background
SIGLEC14	4.830443686638756	6.096079928535091e-05	CAP_up
NUP42	-1.4660721232061371	6.0952166849882985e-05	CAP_down
MINK1	0.0164756788020798	6.092388807259969e-05	background
SYN3	-4.712453311697667	6.0888859964424355e-05	CAP_down
CTDSP2	0.4547168530949543	6.088332888780624e-05	background
OTUD4	-1.8059889089284984	6.08749885152656e-05	CAP_down
STIM1	0.7016173799388501	6.0856774069142864e-05	background
ABCC6	1.0460728779404445	6.084957141095394e-05	CAP_up
DMC1	1.5968354005884402	6.084110224057932e-05	CAP_up
INPP5E	-2.407153128210596	6.0817089525908467e-05	CAP_down
QKI	2.161681225815914	6.079989892236063e-05	CAP_up
DOCK7	-2.316539936018954	6.077478878851577e-05	CAP_down
ZNF436	0.0859718211870267	6.075820001697074e-05	background
ZNF763	-0.0671034945810998	6.074876824051047e-05	background
PKD2	-0.881489498086898	6.0744044407102785e-05	background
AHCTF1	0.3691620473402627	6.0742008184343627e-05	background
PNPLA1	16.259971856841137	6.0738003775478065e-05	CAP_up
ATG16L1	-1.3369899604073403	6.07285198132051e-05	CAP_down
ELOVL4	-10.891712331888002	6.0728446987000987e-05	CAP_down
DEDD	4.023739338791291	6.07005545631502e-05	CAP_up
PJA1	-2.523546252162798	6.067672306523635e-05	CAP_down
L3MBTL3	-0.6245264141832939	6.066859855466959e-05	background
GABPB1	0.0530906843256587	6.066623250424995e-05	background
WDR97	-0.1579562968235552	6.064028991638052e-05	background
WTAP	1.1571891144746096	6.063616434312012e-05	CAP_up
EVC	-0.1496548680915366	6.063441918844532e-05	background
EVI2B	6.5437030138476056	6.06271845620388e-05	CAP_up
BTN3A2	-0.0648463797855767	6.057660782673455e-05	background
EPB41L2	-3.306036500737279	6.056925773732913e-05	CAP_down
FMNL1	2.7895592103644025	6.056627207527353e-05	CAP_up
RNF144A	-6.121985849406103	6.051323352619638e-05	CAP_down
ABCA2	2.265030884776944	6.051306217689495e-05	CAP_up
GALK1	4.886402312771416	6.046889463793816e-05	CAP_up
STIM2	-1.540487559263682	6.0454277550119634e-05	CAP_down
ASRGL1	-0.0003130612611656	6.044549329598979e-05	background
ST14	6.293569438511331	6.043606452340744e-05	CAP_up
TLCD3A	-0.4697768491606491	6.043577416205425e-05	background
PNPLA6	2.278338491370661	6.0428641238281805e-05	CAP_up
BIN2	2.469847925086761	6.040962329041842e-05	CAP_up
WIPF2	2.465593254188041	6.035336755802396e-05	CAP_up
DLST	-0.4255411293059531	6.034474490516084e-05	background
FBXL16	-5.334957691474865	6.034325230104237e-05	CAP_down
ZC3HC1	-0.1004024146516248	6.033979004805852e-05	background
MTMR2	-1.1084046418141695	6.03269542837812e-05	CAP_down
INPP5A	0.6790911254591129	6.032073186105967e-05	background
PI4KA	-0.1315304934053175	6.030766197711978e-05	background
ERCC2	-0.4821781617132277	6.027873785266464e-05	background
RPH3AL	0.12741089007289	6.026854735698622e-05	background
CCDC61	-0.2012810045552533	6.02426050634457e-05	background
FBXO41	-1.3956607877387648	6.022302263707698e-05	CAP_down
SETD5	-0.1584447766185985	6.0210487191585104e-05	background
NDRG2	-11.426084358956595	6.018472862309555e-05	CAP_down
FBXO46	-0.1742344804084792	6.015455615283003e-05	background
FBXO9	1.434350021019534	6.0129380121575214e-05	CAP_up
NLRX1	5.539833217868538	6.0124533300503085e-05	CAP_up
RASSF2	6.8742316935456085	6.0121805552513044e-05	CAP_up
NEDD8	0.6034295707302942	6.0118791837947014e-05	background
HOXC4	-1.815706506322345	6.011590621214214e-05	CAP_down
KCNRG	0.0477139560668034	6.0099149461470505e-05	background
ABCB6	0.7764791301383154	6.0093176957003327e-05	background
FBXL6	-0.708235414882715	6.009034199994547e-05	background
FBXO28	0.0520913253649186	6.008307279587969e-05	background
PSMA4	1.4093782055726007	6.007355021206772e-05	CAP_up
ARHGAP4	0.0493745149443378	6.0069161941470464e-05	background
UBR4	1.761778000534402	6.002083353516447e-05	CAP_up
NAGS	0.0380313391899868	5.998769866991267e-05	background
MAP1A	1.0787222680128157	5.994362399956498e-05	CAP_up
FBXL20	1.9080568901757584	5.993918193468452e-05	CAP_up
LYPLA2	-0.5126268422846296	5.988908103021971e-05	background
TRIP12	1.9628404377009037	5.983448769166954e-05	CAP_up
ASH1L	0.0006751054938246	5.9729533465371924e-05	background
OVGP1	-7.250758236595408	5.9724422566712964e-05	CAP_down
GCKR	10.869777392261913	5.965715806796435e-05	CAP_up
CNIH1	-0.2958940924390612	5.9656718868781254e-05	background
MTM1	0.2400213913724972	5.9641971946776006e-05	background
PPP4R2	6.075940411772205	5.963439623600824e-05	CAP_up
PDLIM5	1.880407210650883	5.9585587201662694e-05	CAP_up
MTMR3	10.215379143787027	5.958068702382649e-05	CAP_up
MYO1B	1.00425569453456	5.9560283082083605e-05	CAP_up
ARFIP2	0.0141972481101374	5.9552185276806425e-05	background
ABCA7	2.5032690723248407	5.952504761768277e-05	CAP_up
FBXL17	-2.292758998029453	5.9501912247095604e-05	CAP_down
WDR20	0.0275796204270868	5.9453213707648706e-05	background
FBRSL1	-1.1674550611402523	5.945273435134792e-05	CAP_down
ANXA2R	-2.851566209780774	5.942994582465742e-05	CAP_down
DIAPH1	0.7984070361345097	5.941997278813375e-05	background
OSBPL5	-3.2554253174281502	5.939181045330271e-05	CAP_down
TRAF7	0.6837477396029218	5.9353920144022546e-05	background
ATMIN	-1.3097185190429077	5.933438879741757e-05	CAP_down
HSD17B10	-0.0173127999240754	5.933056264989054e-05	background
MMP11	-3.126913657384333	5.9326999103948724e-05	CAP_down
AMOT	-9.310294098224198	5.924670227714035e-05	CAP_down
RPAIN	-4.038087699300036	5.916712070439667e-05	CAP_down
CGAS	6.680544666763323	5.9153781602368576e-05	CAP_up
RFWD3	-0.0175007384502317	5.91396861223041e-05	background
ROPN1L	13.277846150826942	5.912395942054276e-05	CAP_up
CARD16	8.674576120607083	5.910002602141411e-05	CAP_up
LAMA2	-12.158477042666036	5.909983176449818e-05	CAP_down
C1QB	9.328845441223104	5.905088644098597e-05	CAP_up
SLC27A2	1.9534581880112367	5.904261111929838e-05	CAP_up
NEK8	-0.3942394534315251	5.902246657519749e-05	background
ATP23	0.7976701849011651	5.901876950943455e-05	background
POMT1	-1.405158913407484	5.901532890861623e-05	CAP_down
NAT9	-0.9054580687752714	5.899605950589101e-05	background
ZBED3	-6.246417426660259	5.898061931219296e-05	CAP_down
MAGEH1	-1.2914375575753072	5.892098613186353e-05	CAP_down
PLXND1	-1.2370925605236474	5.890474543321279e-05	CAP_down
DLD	2.5931060034260014	5.8898229208591876e-05	CAP_up
CCNC	-0.4823578072996461	5.8867957032215e-05	background
PPM1F	0.545846637307691	5.881901478534997e-05	background
CORO1B	0.1547160463477638	5.881538776816118e-05	background
SPTAN1	-0.5994640415793461	5.8813501975677084e-05	background
MX1	1.2702491947253751	5.880836988009088e-05	CAP_up
ZNF683	-5.482930178477041	5.879248666164881e-05	CAP_down
ZBTB20	-0.6554537094532854	5.875636424142991e-05	background
AGO3	0.1591228547368047	5.867096541394115e-05	background
TSPAN5	-2.429486763429954	5.864712753713917e-05	CAP_down
NKIRAS2	3.439149810710415	5.857853847340068e-05	CAP_up
ABI2	-4.668567261656045	5.852378004302284e-05	CAP_down
SDHA	-0.4501204578680617	5.851121400549839e-05	background
SNW1	0.7479671278853228	5.850909876230578e-05	background
UBA3	2.3503990582830028	5.850742346325661e-05	CAP_up
CDC42EP3	7.656563408353607	5.85047584650267e-05	CAP_up
ANTXR2	3.908671797143555	5.848368444322825e-05	CAP_up
CLTCL1	6.835862675967582	5.847576977970173e-05	CAP_up
MOCS1	-1.5681266928536064	5.845927887420622e-05	CAP_down
OBSCN	-7.307074558267573	5.8441607460806366e-05	CAP_down
PPP1R15A	2.972935020643774	5.844133710646038e-05	CAP_up
DHRS4	-0.1692580801530387	5.842463276667278e-05	background
DDB1	-0.4799375976114772	5.8420559425260774e-05	background
SPG7	-2.1207210262640595	5.8404086374643446e-05	CAP_down
ARRDC1	0.6649235579328081	5.8390561872543374e-05	background
CERT1	4.099774587518833	5.839049212294941e-05	CAP_up
ERH	0.1178537192205347	5.838447694357711e-05	background
ABRAXAS2	-0.0048013435223622	5.828227060352019e-05	background
TRIB2	-3.822838867029181	5.823123525645427e-05	CAP_down
TNFRSF25	-8.31986608675051	5.822821968337651e-05	CAP_down
KLHL22	-2.2761536033995995	5.818470040616003e-05	CAP_down
PSMC3	0.0069353337213725	5.8183085208897936e-05	background
TAF12	4.722041188809837	5.817385011086185e-05	CAP_up
NARF	5.796392242997012	5.8164358656782015e-05	CAP_up
ZNF239	-7.723201710071485	5.8164358656782015e-05	CAP_down
LYPLAL1	-0.0071854732059998	5.8135131884008636e-05	background
ATP6AP2	0.4294176555699637	5.8101050408983836e-05	background
SEPTIN6	-3.271544942409484	5.8032781676013837e-05	CAP_down
PTPMT1	-1.0737306178682586	5.80313406272753e-05	CAP_down
UCK2	-0.0556156240292714	5.7974301672052265e-05	background
MATR3	-0.6098217539834037	5.796514626971213e-05	background
TCIRG1	6.812582804271077	5.796447208956122e-05	CAP_up
MCMDC2	-0.1007317502752554	5.7892049901776715e-05	background
ZNF827	-7.77916062429751	5.787343252630206e-05	CAP_down
XKR8	1.7902414767050052	5.7870877456052336e-05	CAP_up
ZNF330	0.0728759991849112	5.783770363107106e-05	background
SCMH1	-2.859483076148477	5.782786662007189e-05	CAP_down
RFFL	0.3824079998645722	5.782374042486402e-05	background
PDIA6	0.4938857850178517	5.7808096409314335e-05	background
GPCPD1	3.687070443094368	5.780780554669594e-05	CAP_up
GPC2	-3.7194177368640537	5.77568145999687e-05	CAP_down
SYNCRIP	-3.032576882422521	5.7751694180040195e-05	CAP_down
UBE2T	0.5820868983607752	5.771984360917663e-05	background
FGD3	1.6810654632254938	5.770712356791438e-05	CAP_up
DAD1	1.3063660377361832	5.768282465375775e-05	CAP_up
TMEM127	4.3268285255295655	5.7676598408985146e-05	CAP_up
CDK10	-1.394148567196306	5.7671742751607856e-05	CAP_down
AHNAK	-1.4662255697900008	5.765405637931376e-05	CAP_down
SESN1	-1.7130607762473864	5.761548457149094e-05	CAP_down
TRIM9	1.7334213241477503	5.76060404813086e-05	CAP_up
TTL	-0.1499628289515815	5.759474433503289e-05	background
SWSAP1	0.6586505268085866	5.757699553188451e-05	background
KIAA0319	4.651865126917666	5.7573724356956516e-05	CAP_up
ITPKC	6.413164982875984	5.75666320197193e-05	CAP_up
ARHGEF9	-7.398892773684267	5.755735873240275e-05	CAP_down
CNOT4	0.0927652111455788	5.7554884368884674e-05	background
RBM45	-1.8078737267638767	5.753317270705894e-05	CAP_down
CD59	6.612163078126816	5.748416669370746e-05	CAP_up
WDR91	-0.057670809067684	5.747630624063618e-05	background
SLC1A5	0.0263970135893891	5.747441265816578e-05	background
EEF1A1	-1.3108165411613353	5.746968009342674e-05	CAP_down
PLXNB2	-0.4545721241149136	5.74377042464797e-05	background
NEBL	-0.6998307284043459	5.7422852209847294e-05	background
FTH1	5.898187267370947	5.739099179576546e-05	CAP_up
PPP1CB	1.066766893289108	5.7380497932631545e-05	CAP_up
DSC2	8.291300945803577	5.736365758250336e-05	CAP_up
MMUT	0.4571335364486699	5.734808689957809e-05	background
FXYD6	0.3520588040553238	5.734760530703644e-05	background
HENMT1	-0.0085806597058915	5.7333673890489325e-05	background
SART3	-0.6807167915612983	5.7302725613056383e-05	background
PCYT2	-0.893894883119998	5.722336730441523e-05	background
SLC25A44	7.163902891628432	5.722299104542757e-05	CAP_up
EVPL	-9.270983327486332	5.721786822405176e-05	CAP_down
ELK3	-0.1855916628640814	5.715894874963234e-05	background
MCOLN2	-3.847676190765812	5.711664882474794e-05	CAP_down
TAF15	0.2018338862562958	5.71054501852584e-05	background
RDH11	-0.0019500576248046	5.7098701454004244e-05	background
SRGAP2	0.8115495181887897	5.7089832851179835e-05	background
PTMS	0.2541931174502285	5.7087289691657006e-05	background
HLA-DRA	-3.65807679293765	5.708506371212515e-05	CAP_down
NUP88	-2.358792157792669	5.7055963862333455e-05	CAP_down
ORC4	0.1131267172575002	5.704266535350272e-05	background
RYK	-2.5536265192793506	5.703701205242361e-05	CAP_down
BEX1	4.153163207581924	5.7031599271398845e-05	CAP_up
MCOLN3	-0.9300115371797356	5.7023358805532106e-05	background
DDX11	-0.0327315550232218	5.699896258299189e-05	background
SLC39A7	0.8422812627339381	5.6992804415402764e-05	background
TMEM86B	0.4748257246645905	5.698423577355367e-05	background
BEX2	-2.392358672457615	5.683912823035421e-05	CAP_down
NUDT2	-0.0159529608097048	5.680596881902261e-05	background
PYCR2	-0.243109407307812	5.6786452281097565e-05	background
DAG1	-0.6562418161510101	5.677837496388712e-05	background
CLHC1	-0.016357691378206	5.677487452189838e-05	background
FBXW5	0.5265581659009392	5.676620465197001e-05	background
CRCP	0.4836493361115693	5.6762091930563256e-05	background
ATP5F1B	0.5362189855060415	5.6743506965646155e-05	background
TNFSF14	7.358431648084983	5.671767453200071e-05	CAP_up
DLEC1	-3.337480676567492	5.667808716182449e-05	CAP_down
TOP3B	-0.5424218908431204	5.6665608149011713e-05	background
ORC6	0.4701599676647581	5.665013410369528e-05	background
RHOQ	1.0340868899848474	5.6643391117350495e-05	CAP_up
UCK1	0.5640570495500505	5.663983721519548e-05	background
ADD3	0.201166864986286	5.663595412031815e-05	background
PPP1R9B	0.0518065962762027	5.6625328130948534e-05	background
PSMA1	0.0048057244215711	5.6613341730296365e-05	background
CDH23	0.503250796429537	5.6596760437069696e-05	background
DIAPH2	3.479170721240316	5.655523643063423e-05	CAP_up
CCNH	0.1093520562003539	5.651174425524942e-05	background
NMT2	-10.230826313205862	5.6506019514987544e-05	CAP_down
THAP7	-1.8322834281218816	5.650243563045638e-05	CAP_down
CSRNP2	0.0792903451372097	5.646933301450948e-05	background
SESN3	-1.4947262480649497	5.646898527489038e-05	CAP_down
TBCA	0.0264322257288902	5.646067442279524e-05	background
ARF3	1.6277964236734888	5.6358984683705354e-05	CAP_up
RPE	-1.110488549165767	5.635011565196668e-05	CAP_down
MPV17	-0.4588085276355121	5.6324294849714514e-05	background
UBA52	-0.6986247644081617	5.6291380814362425e-05	background
PRIMPOL	-0.8884545859173819	5.625700536352072e-05	background
FAAH2	-3.1843569877785067	5.6254264351315584e-05	CAP_down
UBTD1	10.63453699919559	5.624449358499053e-05	CAP_up
TOM1	9.825648738049972	5.621358303201629e-05	CAP_up
ZNF687	2.630168848338165	5.620863192593419e-05	CAP_up
LRIF1	0.3523541023891021	5.6208150522696766e-05	background
UCKL1	-0.8930600885205029	5.618007630409711e-05	background
ENTPD2	0.1973918616286001	5.616154211121523e-05	background
DPPA4	-0.2742757679967685	5.6138629280648156e-05	background
RSU1	0.3680625177747137	5.6122276753318466e-05	background
CDC42EP1	-0.7109501875342767	5.611250771597096e-05	background
C1RL	10.259123942392876	5.611155870775944e-05	CAP_up
SERPINF1	-5.03097816911663	5.608737493902424e-05	CAP_down
H2AJ	6.101816364415141	5.6043099248108096e-05	CAP_up
CRBN	-0.0353895062085935	5.603739414074814e-05	background
SSTR3	-2.1145447890577094	5.600935777445876e-05	CAP_down
MAN2B2	0.1799177454669564	5.597014872900423e-05	background
TMEM97	-0.4443150564467081	5.594915257906626e-05	background
ABCD4	-0.5062715413842094	5.5946265465941224e-05	background
MED16	3.1134434828841946	5.588705292182304e-05	CAP_up
ASB2	-2.397557498528536	5.588368198843599e-05	CAP_down
F13A1	0.1135867375570188	5.58442675142469e-05	background
ERO1A	7.088297880285605	5.581769525301942e-05	CAP_up
CD160	-18.853525878554372	5.579097969787892e-05	CAP_down
CDADC1	2.9245463240960343	5.5777613499302715e-05	CAP_up
IPMK	1.85080870827738	5.5757193044241496e-05	CAP_up
KLHDC1	-7.6721170031549795	5.57229910925724e-05	CAP_down
SEM1	-0.4741318114631616	5.5721381811148206e-05	background
DCP1A	0.0617083162646655	5.5710542428853557e-05	background
H1-2	12.154502727959237	5.5697129194809004e-05	CAP_up
PJA2	2.9588920920220048	5.5665637104313516e-05	CAP_up
SGPL1	-0.0703972716723568	5.565776897617871e-05	background
MOK	-0.5435310521058971	5.5656164667876716e-05	background
TBCB	0.2380681324349342	5.565090041128213e-05	background
ERCC6	-0.6907280413559016	5.5644762686496814e-05	background
TAF2	-0.1116694519043816	5.559914276492766e-05	background
CUL4A	-0.2336103393939048	5.556549933752511e-05	background
SLC25A6	-0.4361021532837205	5.5539452149348925e-05	background
MED15	-0.0120708807288366	5.5538070574849366e-05	background
MYO1G	-0.0576396294218694	5.5534613721154775e-05	background
FMNL3	-9.487586726701672	5.5530922589080434e-05	CAP_down
HIVEP1	0.2205187565999618	5.550656180784603e-05	background
TCF19	0.0793954985163892	5.549595001226827e-05	background
PLEKHA4	-0.2446655444458373	5.549583060549085e-05	background
SRGAP3	-4.0091120836100576	5.548401635592064e-05	CAP_down
KPNB1	3.134790795974013	5.5477992723222044e-05	CAP_up
NSD1	0.5722788515459128	5.546379101336085e-05	background
ASNS	-2.339525900941708	5.544796699363956e-05	CAP_down
LEPROT	2.0518787860884697	5.542837909421552e-05	CAP_up
RPIA	-0.3038012957559004	5.539612472328499e-05	background
STAB1	3.592117005711604	5.539283397804869e-05	CAP_up
HLA-E	2.7587945866457413	5.538006137204665e-05	CAP_up
SPOCK1	-0.0165942631625331	5.5362261363389376e-05	background
AGTRAP	13.483162756079626	5.535738470712077e-05	CAP_up
OTULIN	-0.0823216167783892	5.5351640737332656e-05	background
RHCE	3.19580120002482	5.533134033169558e-05	CAP_up
SNPH	-3.027622013153032	5.531875393813467e-05	CAP_down
