library	input_set	Term	Adjusted.P.value	P.value	Odds.Ratio	Combined.Score	Genes
KEGG_2021_Human	CAP_up	Pertussis	2.90059570335921e-11	2.76247209843734e-12	5.59695652173913	148.962410980991	C1QB;CXCL6;C1QA;ITGAM;ITGB2;GNAI3;LY96;C4BPA;CALML4;GNAI2;PYCARD;C4A;C5;CASP3;CFL1;CASP1;MAPK1;NLRP3;CD14;MAPK3;IL10;JUN;TICAM2;FOS;TICAM1;MAPK14;RHOA;TIRAP;NFKB1;MAPK13;IL1B;IRF1;SERPING1;TLR4;MYD88;C1QC
KEGG_2021_Human	CAP_up	Human papillomavirus infection	4.46980810338149e-11	4.48315098410496e-12	2.49057269658043	65.0803954401	RB1;GSK3B;CDKN1A;ITGB4;ITGB3;ITGA2B;PTEN;PIK3CD;PPP2R2A;LAMC1;PIK3CB;TCIRG1;RBPJ;OASL;CCND3;TBK1;CASP3;EP300;IKBKG;ATP6V1E1;PRKACA;IFNAR2;ATP6V0B;ATP6V0E1;MAP2K2;ATP6AP1;CHUK;HLA-B;HLA-C;PPP2R5A;HLA-A;TYK2;TUBG1;TICAM1;HLA-E;TNFRSF1A;CCNA2;PKM;CCNE2;IRF1;ATP6V1B2;TBPL1;ITGA7;MAML3;ATP6V0D1;RAF1;SOS2;IRF9;IFNAR1;CREB5;ITGA9;ATP6V1A;NOTCH2;NOTCH1;PXN;UBR4;PSEN1;PTGS2;THBS1;THBS3;PPP2CA;CDC42;PPP2R3C;E2F1;ATP6V1H;MAPK1;FADD;BAK1;ATP6V1D;ATP6V1C1;ATP6V0A1;MAPK3;BCAP31;CREBBP;JAG1;FZD5;CSNK1A1;BAD;EGF;MX2;MX1;EIF2AK2;ISG15;NFKB1;RHEB;PSMC1;TADA3;GNAS;MDM2;CTNNB1;FAS;COL9A3;GRB2;KRAS
KEGG_2021_Human	CAP_up	Epithelial cell signaling in Helicobacter pylori infection	4.46980810338149e-11	4.5407574383558e-12	5.87046423686539	153.324358045034	ATP6V1A;CXCL1;TCIRG1;CXCL3;F11R;CDC42;PAK1;CXCR1;CASP3;CXCR2;PLCG2;ATP6V1H;CSK;IKBKG;RAC1;ATP6V1E1;ATP6V1D;ATP6V1C1;ATP6V0A1;LYN;MAP2K4;ATP6V0B;JUN;ATP6V0E1;ATP6AP1;CHUK;ADAM10;MAPK14;NFKB1;MAPK13;NFKBIA;ADAM17;ATP6V1B2;ATP6V0D1
KEGG_2021_Human	CAP_up	Pathways of neurodegeneration	6.00079545988455e-11	6.28654762464096e-12	2.17795750072569	56.1752063724943	UBE2L6;CALML4;ZFYVE1;UBE2L3;PSMD9;PSMD6;FRAT1;TBK1;FRAT2;PSMD4;PSMD2;KIF5B;PSMD1;CAPN1;MAP3K5;MAP2K3;GABARAPL2;GABARAPL1;MAP2K2;PRKCB;CYBB;SDHC;COX6B2;ATG13;SDHB;TUBA4A;DDIT3;UQCRC1;PPIF;ULK1;RAF1;ATF6;SQSTM1;PPID;PSMD12;VCP;PSMD13;CHRNA7;HTRA2;CACNA1D;PSEN1;KLC1;UBE2J2;AGER;GABARAP;UBE2J1;ATP5MC1;PPP3R1;KLC3;ATXN1;UBC;NRBF2;FADD;FZD5;HSPA5;NFKB1;CDK5;DLG4;GNAQ;CHMP2B;UBA1;RAB5A;MCU;TUBA8;RYR2;GSK3B;HIP1;LRRK2;WDR41;CASP9;TUBA1C;TUBA1B;ACTR1A;UCHL1;TUBA1A;CASP3;RB1CC1;RAC1;SPG11;RAB8A;APAF1;GPX3;WIPI1;WIPI2;TNFRSF1B;TOMM40L;TNFRSF1A;PSMA4;IL1B;SMCR8;BECN1;RAB1A;NDUFB6;DCTN2;DCTN4;NDUFB3;PTGS2;COX5B;TANK;PSMB3;MFN2;MAPK1;BAK1;BID;CAMK2G;MAPK3;CSNK1A1;ATP5PB;BAD;ADRM1;SEPTIN5;UBE2G1;TUBB4B;MAPK14;MAPK13;FIG4;PINK1;PSMC1;CTNNB1;FAS;KRAS;ACTR10
KEGG_2021_Human	CAP_up	Lysosome	6.56068349716611e-11	7.14664619121541e-12	3.86670383801892	99.2365486555747	HEXB;CLTC;CTSZ;TCIRG1;LITAF;SGSH;LAPTM4B;LAPTM4A;LAMP1;GM2A;CTSL;HYAL2;LAMP2;HYAL3;CTSG;AP3S1;CTSE;CTSD;CTSB;ATP6V0B;MANBA;ATP6AP1;SLC11A1;GAA;AP3B1;PLA2G15;DNASE2;ATP6V0D1;CD63;ASAH1;GNS;CLTCL1;NEU1;PSAP;ATP6V1H;ARSB;ATP6V0A1;CTSA;ABCA2;CD164;SORT1;LAPTM5;IGF2R;GALC;GALNS;GLB1;PPT1;TPP1;GLA
KEGG_2021_Human	CAP_up	Cell cycle	6.56068349716611e-11	7.28964833018457e-12	3.93656630659618	100.951533719269	RB1;YWHAE;ANAPC13;GSK3B;CDKN1A;PCNA;YWHAB;BUB1B;TTK;PKMYT1;CDC20;CCNB2;CCND3;CCNB1;CDC45;PTTG1;ORC1;RAD21;CHEK1;E2F1;EP300;E2F2;E2F3;BUB1;YWHAG;YWHAH;CDKN2D;ZBTB17;CREBBP;CDKN2B;CDKN2C;GADD45B;GADD45A;PLK1;CDC25C;YWHAZ;CDC25A;GADD45G;CCNA2;MAD2L2;CDK7;STAG2;TFDP1;CCNE2;ESPL1;CDK1;MDM2;MCM4
KEGG_2021_Human	CAP_up	Protein processing in endoplasmic reticulum	2.63057541611705e-10	3.00637190413377e-11	3.20393414222641	77.6239616852505	ERO1A;UBE2D3;HERPUD1;UFD1;FBXO6;MAN1A1;CAPN1;SEC62;UBXN4;SIL1;MAP3K5;HSP90AA1;SEC13;DNAJB12;YOD1;RAD23B;CKAP4;DNAJC3;DAD1;DDIT3;DNAJC5;DNAJB11;PLAA;PREB;ATF6;PPP1R15A;VCP;HSPA4L;RPN1;DERL2;RRBP1;UBE2J2;UBE2J1;OS9;LMAN2;BAK1;SEC23B;UBQLN2;EDEM3;BCAP31;SEC24A;HSPA5;HSPA1L;EIF2AK1;EDEM2;HSPA6;EIF2AK2;UBE2G1;DNAJA1;NSFL1C;NPLOC4;DNAJA2;P4HB;SEC24D;RNF185;HSPA1B;NFE2L2;HSPA1A
KEGG_2021_Human	CAP_up	Measles	5.3205262570319e-10	6.24950703206922e-11	3.50151804054109	82.2714348095891	GSK3B;PIK3CD;TNFAIP3;ADAR;PIK3CB;CASP9;IFIH1;CCND3;TBK1;CASP3;IKBKG;JAK3;IFNAR2;APAF1;CHUK;FOS;TYK2;CCNE2;OAS1;IL1B;OAS3;IRF7;CD46;TLR4;IRF9;IFNAR1;TLR2;FADD;BAK1;BID;STAT5A;STAT5B;JUN;HSPA1L;BAD;EIF2AK1;MX2;HSPA6;MX1;STAT3;EIF2AK2;MSN;NFKB1;NFKBIA;FAS;TAB2;MYD88;HSPA1B;NFKBIB;HSPA1A
KEGG_2021_Human	CAP_up	NF-kappa B signaling pathway	1.02900858823786e-09	1.24134369374725e-10	4.04909399936623	92.3584433145165	BCL2A1;LY96;TNFAIP3;CXCL1;BCL10;CXCL3;PTGS2;ICAM1;TNFSF13B;RELB;PLAU;PLCG2;TRIM25;RIPK1;CD14;IKBKG;LYN;TICAM2;GADD45B;TNFSF14;CHUK;SYK;IL1R1;PRKCB;GADD45A;CFLAR;TICAM1;NFKB1;TIRAP;GADD45G;NFKB2;TNFRSF1A;NFKBIA;IL1B;BTK;TAB3;TAB2;LTBR;TLR4;MYD88;BIRC2
KEGG_2021_Human	CAP_up	Alcoholism	1.14044738701798e-09	1.41198247916512e-10	2.97236145920356	67.4157028290418	H2AX;CALML4;PPP1CB;H2BC21;H4C4;PRKACA;H4C3;H3-3A;H3-3B;H3C8;H2AC8;H2AC6;H2AC7;H2BC17;H2BC18;H2BC12;H2AJ;H4C15;ADORA2A;H4C14;ADORA2B;H4C12;HAT1;H2BC11;H4C11;RAF1;SOS2;CREB5;HDAC4;HDAC5;GNAI3;MACROH2A1;CAMKK1;CAMKK2;GNAI2;HDAC7;GNG10;GNG5;H3C13;H3C12;MAPK1;H3C6;MAPK3;H4C8;H2AZ1;H2BC7;H2BC8;H2BC5;H2BC6;H2BC4;GRIN3B;H3-5;GNB2;H2AC20;GNB1;H2AC21;GNAS;GNB4;GRB2;KRAS
KEGG_2021_Human	CAP_up	Leukocyte transendothelial migration	1.82678960484979e-09	2.35897299529619e-10	3.76909696464292	83.5519265068997	ITGAM;NCF1;ROCK1;NCF2;ROCK2;NCF4;PXN;ITGB2;GNAI3;PIK3CD;CD99L2;PIK3CB;F11R;ACTB;MYL12A;ACTG1;ICAM1;MYL12B;GNAI2;CDC42;RAP1A;PLCG2;RAC2;CTNNA1;PTK2B;RAC1;VASP;VAV3;PRKCB;ACTN1;CYBB;MSN;CYBA;ACTN4;MAPK14;MMP9;RHOA;VAV1;MAPK13;CLDN9;CTNNB1;MYL9;SIPA1
KEGG_2021_Human	CAP_up	Systemic lupus erythematosus	1.82678960484979e-09	2.37772615234417e-10	3.43663102946343	76.1547342644634	H2AX;C1QB;C1QA;MACROH2A1;C4A;C5;FCGR3A;FCGR3B;H3C13;H2BC21;H3C12;CTSG;H4C4;FCGR1A;H4C3;TRIM21;ELANE;H3-3A;H3C6;H3-3B;H4C8;IL10;H2AZ1;H3C8;H2AC8;H2BC7;H2BC8;H2AC6;H2BC5;H2AC7;H2BC6;ACTN1;H2BC4;ACTN4;H2BC17;H2BC18;H2BC12;H2AJ;H3-5;FCGR2A;H4C15;H4C14;H2AC20;H4C12;H2AC21;H2BC11;H4C11;C1QC
KEGG_2021_Human	CAP_up	Human T-cell leukemia virus 1 infection	3.4263999613641e-09	4.5685332818188e-10	2.69426129426129	57.9445581620779	RB1;CDKN1A;SPI1;ITGB2;PTEN;BUB1B;PIK3CD;PIK3CB;ETS2;ICAM1;CDC20;CCND3;ZFP36;PTTG1;CHEK1;TSPO;EP300;IKBKG;PRKACA;B2M;JAK3;IL15RA;MAP2K4;MAP2K2;CHUK;IL1R1;IL15;IL1R2;HLA-B;HLA-C;HLA-A;FOS;HLA-E;TNFRSF1A;CCNA2;CCNE2;ESPL1;TBPL1;TLN1;CREB5;SRF;ADCY4;ADCY3;RELB;CCNB2;PPP3R1;E2F1;E2F2;MAPK1;E2F3;MAPK3;STAT5A;EGR1;STAT5B;MAP3K3;CREBBP;JUN;CDKN2B;CDKN2C;MAP3K1;NFKB1;NFKB2;FOSL1;NFKBIA;KRAS;LTBR
KEGG_2021_Human	CAP_up	C-type lectin receptor signaling pathway	3.66961991880524e-09	5.00932242884525e-10	3.88697387518142	83.237797439439	PIK3CD;CALML4;BCL10;LSP1;PIK3CB;PTGS2;RELB;PYCARD;PPP3R1;PAK1;PLCG2;CASP1;NLRP3;MAPK1;IKBKG;CLEC1B;MAPK3;IL10;PLK3;JUN;FCER1G;CHUK;SYK;PRKCD;MAPK14;NFKB1;RHOA;NFKB2;MAPK13;NFKBIA;CLEC4D;IL1B;IRF1;MAPKAPK2;BCL3;MDM2;KRAS;CLEC4E;RAF1;IRF9
KEGG_2021_Human	CAP_up	Leishmaniasis	4.31412862099073e-09	6.02608442297117e-10	4.65798045602605	98.8877767939688	ITGAM;NCF1;NCF2;ITGB2;NCF4;PTGS2;FCGR3A;FCGR3B;MAPK1;JAK2;FCGR1A;MAPK3;IL10;JUN;CR1;IFNGR1;PRKCB;IFNGR2;CYBB;CYBA;FOS;MAPK14;NFKB1;MAPK13;NFKBIA;FCGR2A;IL1B;PTPN6;TAB2;TLR4;MYD88;TLR2;NFKBIB
KEGG_2021_Human	CAP_up	Cellular senescence	4.42488170493895e-09	6.32125957848421e-10	3.11588921282798	66.0005548005305	RB1;CDKN1A;SERPINE1;PTEN;PIK3CD;CALML4;PIK3CB;FOXM1;PPP1CB;CCND3;CHEK1;MYBL2;CAPN1;NBN;MAP2K3;MAP2K2;HLA-B;HLA-C;HLA-A;CDC25A;HLA-E;CCNA2;CCNE2;MAPKAPK2;RAF1;SQSTM1;PPID;CACNA1D;ZFP36L1;CCNB2;CCNB1;PPP3R1;E2F1;E2F2;MAPK1;E2F3;MAPK3;CDKN2B;GADD45B;GADD45A;HIPK1;MAPK14;NFKB1;HIPK3;GADD45G;HIPK2;MAPK13;RHEB;CDK1;MDM2;KRAS;MCU
KEGG_2021_Human	CAP_up	Platelet activation	9.69297172337881e-09	1.41548158500135e-09	3.42231104651162	69.7323118041275	ROCK1;ROCK2;ITGB3;ITGA2B;SNAP23;ADCY4;GNAI3;PIK3CD;ADCY3;PIK3CB;ACTB;MYLK3;MYL12A;PIK3CG;ACTG1;MYL12B;PIK3R5;GNAI2;PPP1CB;GNA13;RAP1A;P2RY1;PLCG2;MAPK1;PRKACA;MAPK3;LYN;VASP;FCER1G;PPP1R12A;SYK;GP1BA;MAPK14;RHOA;MAPK13;APBB1IP;FCGR2A;GNAQ;P2RX1;TBXAS1;BTK;GNAS;TLN1;FERMT3
KEGG_2021_Human	CAP_up	Non-small cell lung cancer	1.15933028018324e-08	1.72979438630515e-09	4.69327393816433	94.6880373821089	RB1;CDKN1A;PIK3CD;TGFA;PIK3CB;CASP9;RXRA;KIF5B;E2F1;PLCG2;E2F2;MAPK1;E2F3;BAK1;JAK3;MAPK3;STAT5A;STAT5B;MAP2K2;GADD45B;PRKCB;BAD;EGF;GADD45A;HGF;STAT3;GADD45G;GRB2;KRAS;RAF1;SOS2
KEGG_2021_Human	CAP_up	Renal cell carcinoma	1.55951453299525e-08	2.37640309789753e-09	4.77362478447077	94.7931028882488	CDKN1A;EPAS1;PIK3CD;TGFA;PIK3CB;HIF1A;CRKL;CDC42;FLCN;PAK1;RAP1A;EP300;MAPK1;ELOC;RAC1;PAK2;MAPK3;EGLN1;CREBBP;JUN;MAP2K2;BAD;HGF;TFE3;ARNT;GRB2;KRAS;RAF1;CRK;SOS2
KEGG_2021_Human	CAP_up	Fluid shear stress and atherosclerosis	1.57352019860679e-08	2.44769808672168e-09	3.18006547835576	63.0547129499094	NCF1;NCF2;ITGB3;ITGA2B;MGST1;KEAP1;MGST2;PIK3CD;CALML4;TXN;PIK3CB;ACTB;ACTG1;ICAM1;THBD;SUMO1;CTSL;RAC2;IKBKG;RAC1;MAP3K5;MEF2A;MAP2K4;JUN;HSP90AA1;CHUK;GSTO2;IL1R1;CAV2;DUSP1;GSTO1;IL1R2;CAV1;CYBA;FOS;MAPK14;MMP9;NFKB1;RHOA;TNFRSF1A;MAPK13;IL1B;SDC1;CTNNB1;ARHGEF2;SQSTM1;NFE2L2
KEGG_2021_Human	CAP_up	Prostate cancer	1.82448922782571e-08	2.8960146473424e-09	3.83187145100881	75.3343256632181	RB1;GSK3B;CDKN1A;PTEN;TGFA;PIK3CD;PIK3CB;IGF1R;CASP9;PLAU;PDGFC;E2F1;EP300;E2F2;MAPK1;E2F3;IKBKG;MAPK3;CREBBP;HSP90AA1;MAP2K2;CHUK;BAD;EGF;IL1R2;MMP9;NFKB1;NFKBIA;CCNE2;MDM2;CTNNB1;GRB2;KRAS;ERG;RAF1;SOS2;CREB5
KEGG_2021_Human	CAP_up	PD-L1 expression and PD-1 checkpoint pathway in cancer	1.8460626596086e-08	2.98886335365203e-09	4.02598360765691	79.023506618826	PTEN;PIK3CD;PIK3CB;HIF1A;PPP3R1;MAPK1;IKBKG;JAK2;MAPK3;MAP2K3;BATF2;MAP3K3;JUN;MAP2K2;TICAM2;CHUK;IFNGR1;EGF;IFNGR2;STAT3;FOS;TICAM1;MAPK14;TIRAP;NFKB1;BATF;MAPK13;NFKBIA;KRAS;PTPN6;RAF1;TLR4;MYD88;TLR2;NFKBIB
KEGG_2021_Human	CAP_up	Sphingolipid signaling pathway	2.41966220077474e-08	3.99436299810433e-09	3.39215686274509	65.598824266655	ASAH1;ROCK1;SGMS1;ROCK2;PTEN;GNAI3;PIK3CD;PPP2R2A;PIK3CB;SGMS2;PLD1;GNAI2;GNA13;PPP2CA;SPTLC1;SPTLC2;PPP2R3C;ADORA3;RAC2;MAPK1;RAC1;BID;CTSD;S1PR4;MAP3K5;MAPK3;MAP2K2;FCER1G;PRKCB;SPHK1;PPP2R5A;GAB2;MAPK14;NFKB1;RHOA;TNFRSF1A;MAPK13;GNAQ;DEGS1;KRAS;RAF1;CERS2
KEGG_2021_Human	CAP_up	Focal adhesion	2.47416375691451e-08	4.16287870211014e-09	2.65381983327112	51.2109179147016	GSK3B;ITGB4;ITGB3;ITGA2B;PTEN;ILK;PIK3CD;LAMC1;PIK3CB;ACTB;MYLK3;CRKL;ACTG1;IGF1R;PPP1CB;CCND3;RAC2;RAC1;VAV3;PPP1R12A;PRKCB;ACTN1;HGF;ACTN4;RHOA;VAV1;ITGA7;TLN1;RAF1;MYL9;CRK;SOS2;BIRC2;ITGA9;ROCK1;ROCK2;PXN;THBS1;MYL12A;MYL12B;THBS3;CDC42;PAK1;RAP1A;PDGFC;PIP5K1A;MAPK1;PIP5K1B;PAK2;MAPK3;VASP;JUN;CAV2;BAD;EGF;CAV1;ZYX;CTNNB1;COL9A3;GRB2
KEGG_2021_Human	CAP_up	Transcriptional misregulation in cancer	2.69127528044236e-08	4.61361476647263e-09	2.69850528220838	51.7957962738706	CDKN1A;SPI1;ITGAM;FLT3;MPO;AFF1;IGF1R;LYL1;HOXA9;HHEX;PLAU;NFKBIZ;H3-3A;H3-3B;H3C8;IL1R2;LMO2;TFE3;MMP9;ETV6;CCNA2;ETV7;EWSR1;DDIT3;RARA;PPARG;ERG;BIRC2;CEBPA;CEBPB;BCL2A1;HPGD;CEBPE;MLLT1;RXRA;H3C13;H3C12;CD14;BAK1;FCGR1A;ELANE;H3C6;SMAD1;ZBTB17;CDKN2C;GADD45B;GADD45A;DEFA4;DEFA3;DEFA1;NFKB1;PML;GADD45G;H3-5;BCL6;SP1;MDM2;CDK14
KEGG_2021_Human	CAP_up	Toxoplasmosis	3.60402433769731e-08	6.29274090709054e-09	3.45347524592807	65.2149745009594	GNAI3;LY96;LAMC1;PIK3CG;PIK3R5;GNAI2;CASP9;SOCS1;CASP3;ALOX5;MAPK1;IKBKG;JAK2;LDLR;MAPK3;MAP2K3;IL10;CHUK;HSPA1L;IFNGR1;BAD;IL10RB;IFNGR2;HSPA6;STAT3;TYK2;MAPK14;NFKB1;TNFRSF1A;MAPK13;NFKBIA;PPIF;TAB2;TLR4;MYD88;BIRC2;HSPA1B;NFKBIB;TLR2;HSPA1A
KEGG_2021_Human	CAP_up	Toll-like receptor signaling pathway	4.07040063983923e-08	7.23626780415863e-09	3.57771331883007	67.0612318129382	LY96;PIK3CD;PIK3CB;TBK1;MAPK1;MAP3K8;RIPK1;CD14;FADD;IKBKG;RAC1;MAPK3;IFNAR2;MAP2K3;MAP2K4;JUN;MAP2K2;TICAM2;CHUK;FOS;TICAM1;MAPK14;NFKB1;TIRAP;MAPK13;NFKBIA;TLR1;TOLLIP;IL1B;IRF7;TLR8;TAB2;TLR6;TLR5;TLR4;MYD88;IFNAR1;TLR2
KEGG_2021_Human	CAP_up	Chronic myeloid leukemia	4.64358755667599e-08	8.4026822454137e-09	4.275097448262	79.4942180796574	RB1;CDKN1A;CTBP2;PIK3CD;PIK3CB;CBL;CRKL;E2F1;E2F2;MAPK1;E2F3;IKBKG;BAK1;MAPK3;STAT5A;STAT5B;MAP2K2;CHUK;GADD45B;BAD;GADD45A;GAB2;NFKB1;GADD45G;NFKBIA;MDM2;GRB2;KRAS;RAF1;CRK;SOS2
KEGG_2021_Human	CAP_up	MAPK signaling pathway	4.71884021986931e-08	8.6886581826165e-09	2.25701087400866	41.8929370340493	FLT3;IL1RAP;ARRB2;FGF2;CRKL;IGF1R;CASP3;RPS6KA1;RAC2;MAP3K8;IKBKG;RAC1;PRKACA;MAP3K5;MAP2K3;MAP2K4;DUSP3;MAP2K2;CHUK;IL1R1;PRKCB;DUSP1;HGF;FOS;TNFRSF1A;PPM1A;PPM1B;DDIT3;IL1B;MAPKAPK2;RAPGEF2;RAF1;CRK;SOS2;SRF;TGFA;CACNA1D;CACNA1E;RASGRP4;RELB;STK3;CDC42;PPP3R1;PAK1;RAP1A;MKNK1;PDGFC;MKNK2;MAP3K20;MAPK1;CD14;PAK2;MAP4K4;MAPK3;MAP3K2;MAP3K3;JUN;MAP3K1;GADD45B;HSPA1L;GADD45A;EGF;HSPA6;MAPK14;NFKB1;GADD45G;NFKB2;MAPK13;TAOK1;FAS;GRB2;TAB2;KRAS;LAMTOR3;HSPA1B;MAP3K11;MYD88;HSPA1A
KEGG_2021_Human	CAP_up	Chagas disease	7.60295233849113e-08	1.4240450411777e-08	3.53608051969777	63.8870007736461	C1QB;C1QA;SERPINE1;GNAI3;PIK3CD;PPP2R2A;PIK3CB;GNAI2;PPP2CA;GNA15;MAPK1;FADD;IKBKG;MAPK3;IL10;MAP2K4;JUN;CHUK;IFNGR1;IFNGR2;FOS;CFLAR;TICAM1;MAPK14;NFKB1;TNFRSF1A;MAPK13;NFKBIA;GNAQ;IL1B;GNAS;FAS;TLR6;TLR4;MYD88;TLR2;C1QC
KEGG_2021_Human	CAP_up	Acute myeloid leukemia	1.22080039815904e-07	2.3253340917315e-08	4.45216392470727	78.2548706470365	CEBPA;ITGAM;SPI1;BCL2A1;FLT3;CEBPE;PIK3CD;PIK3CB;MPO;MAPK1;IKBKG;CD14;FCGR1A;MAPK3;STAT5A;STAT5B;MAP2K2;CHUK;BAD;STAT3;NFKB1;PML;CCNA2;RARA;GRB2;KRAS;RAF1;SOS2
KEGG_2021_Human	CAP_up	FoxO signaling pathway	1.60689307481117e-07	3.11176119249147e-08	3.0379585906284	52.5126085446516	CDKN1A;PRKAG1;PTEN;PIK3CD;IRS2;FOXO4;PIK3CB;GABARAP;IGF1R;CCNB2;CCNB1;BCL2L11;TNFSF10;EP300;MAPK1;HOMER3;S1PR4;MAPK3;IL10;CDKN2D;GABARAPL2;PLK3;GABARAPL1;CREBBP;CDKN2B;MAP2K2;GADD45B;CHUK;GADD45A;EGF;PLK1;STAT3;MAPK14;PRKAB1;GADD45G;MAPK13;BCL6;CCNG2;MDM2;GRB2;KRAS;RAF1;SOS2
KEGG_2021_Human	CAP_up	HIF-1 signaling pathway	1.60853768774401e-07	3.16601068698821e-08	3.32479138792143	57.4131905962606	CDKN1A;PFKFB3;SERPINE1;PIK3CD;ENO1;PIK3CB;HIF1A;HK2;IGF1R;HK1;HK3;LDHA;MKNK1;MKNK2;PGK1;PLCG2;EP300;MAPK1;ELOC;TIMP1;IL6R;CAMK2G;MAPK3;EGLN1;CREBBP;MAP2K2;PRKCB;IFNGR1;EGF;IFNGR2;STAT3;CYBB;ARNT;NFKB1;LTBR;ALDOA;GAPDH;TLR4
KEGG_2021_Human	CAP_up	Pancreatic cancer	1.7844044871326e-07	3.5688089742652e-08	4.04555314533622	69.3749610795066	RB1;CDKN1A;RALB;PIK3CD;TGFA;PIK3CB;PLD1;CASP9;CDC42;RAC2;E2F1;E2F2;MAPK1;E2F3;IKBKG;RAC1;BAK1;MAPK3;RALBP1;CHUK;GADD45B;BAD;EGF;GADD45A;STAT3;NFKB1;GADD45G;RAD51;KRAS;RAF1
KEGG_2021_Human	CAP_up	Tight junction	1.96404182826921e-07	3.99043419076919e-08	2.69021024358618	45.8325219547982	ARPC1B;ARPC1A;PRKAG1;PPP2R2A;MYL6B;F11R;ACTB;ACTG1;TUBA1C;TUBA1B;TUBA1A;RAC1;PRKACA;RAB8A;MAP3K5;RAB8B;ACTR3;ACTR2;ACTN1;ACTN4;PRKAB1;TUBA4A;RHOA;RAP2C;MYL6;CLDN9;HCLS1;MYH9;RAPGEF2;ARHGEF2;MYL9;PCNA;ROCK1;ROCK2;WAS;CACNA1D;MYL12A;MYL12B;CDC42;PPP2CA;RAP1A;VASP;JUN;MAP3K1;MSN;ARPC4;ARPC5;ARPC2;NEDD4;RAB13;TUBA8
KEGG_2021_Human	CAP_up	Prion disease	2.01636383720345e-07	4.16075077518173e-08	2.2359129462818	37.9993074554994	RYR2;GSK3B;NCF1;NCF2;NCF4;PIK3CD;LAMC1;PIK3CB;CASP9;PSMD9;TUBA1C;PSMD6;TUBA1B;TUBA1A;PSMD4;PSMD2;KIF5B;CASP3;RAC2;PSMD1;RAC1;PRKACA;APAF1;PRKCD;CYBB;CYBA;SDHC;COX6B2;SDHB;TUBA4A;PSMA4;DDIT3;IL1B;UQCRC1;PPIF;CREB5;C1QB;C1QA;PSMD12;NOTCH1;NDUFB6;PSMD13;NDUFB3;CACNA1D;COX5B;KLC1;ATP5MC1;C5;PPP3R1;KLC3;PSMB3;MAPK1;MAPK3;EGR1;HSPA1L;HSPA5;ATP5PB;CAV2;BAD;CAV1;HSPA6;ADRM1;TUBB4B;MAPK14;MAPK13;GRIN3B;PSMC1;HSPA1B;MCU;C1QC;HSPA1A;TUBA8
KEGG_2021_Human	CAP_up	Growth hormone synthesis, secretion and action	2.08964692405181e-07	4.4446458384594e-08	3.14618507835608	53.2617060124989	GSK3B;ADCY4;GNAI3;PIK3CD;ADCY3;IRS2;CACNA1D;PIK3CB;CRKL;GNAI2;SOCS3;SOCS1;PLCG2;EP300;MAPK1;PRKACA;JAK2;JUNB;MAPK3;MAP2K3;STAT5A;MAP2K4;STAT5B;CREBBP;MAP2K2;MAP3K1;PRKCB;STAT3;FOS;MAPK14;MAPK13;GNAQ;GNAS;GRB2;GHRL;KRAS;RAF1;CRK;SOS2;CREB5
KEGG_2021_Human	CAP_up	Neurotrophin signaling pathway	2.08964692405181e-07	4.4446458384594e-08	3.14618507835608	53.2617060124989	YWHAE;GSK3B;PIK3CD;CALML4;PSEN1;PIK3CB;CRKL;CDC42;RAP1A;ARHGDIA;ARHGDIB;RPS6KA1;PLCG2;MAPK1;RAC1;CAMK2G;SH2B2;MAP3K5;MAPK3;MAP3K3;JUN;MAP2K2;MAP3K1;BAD;KIDINS220;SORT1;PRKCD;IRAK3;MAPK14;NFKB1;RHOA;MAPK13;NFKBIA;MAPKAPK2;GRB2;KRAS;RAF1;CRK;SOS2;NFKBIB
KEGG_2021_Human	CAP_up	Bacterial invasion of epithelial cells	2.34798360204194e-07	5.06866301393182e-08	3.95924678081875	66.505858241919	ARPC1B;ARPC1A;CLTC;PXN;ILK;PIK3CD;PIK3CB;CBL;ACTB;ACTG1;CRKL;CDC42;CLTCL1;CTNNA1;RAC1;ACTR3;ACTR2;CAV2;CAV1;RHOG;ARPC4;ARPC5;RHOA;DNM2;MAD2L2;ARPC2;ELMO2;HCLS1;CTNNB1;CRK
KEGG_2021_Human	CAP_up	Amyotrophic lateral sclerosis	2.49959608978253e-07	5.47530572047603e-08	2.02395271518285	33.8413650214362	WDR41;ACTB;ACTG1;GLE1;CASP9;PSMD9;TUBA1C;PSMD6;ACTR1A;TUBA1B;TBK1;TUBA1A;PSMD4;PSMD2;KIF5B;CASP3;RB1CC1;CASP1;PSMD1;RAC1;SPG11;RAB8A;MAP3K5;NUP214;MAP2K3;GABARAPL2;GABARAPL1;SEC13;APAF1;GPX3;ANXA11;SDHC;WIPI1;WIPI2;COX6B2;TNFRSF1B;ATG13;SDHB;TOMM40L;TUBA4A;TNFRSF1A;PSMA4;DDIT3;NUP50;UQCRC1;ULK1;ANG;SMCR8;PFN1;ATF6;SQSTM1;NUP58;BECN1;RAB1A;PSMD12;VCP;DCTN2;NDUFB6;PSMD13;DCTN4;NDUFB3;COX5B;KLC1;TANK;GABARAP;ATP5MC1;PPP3R1;KLC3;NXF3;PSMB3;NRBF2;BID;RAE1;UBQLN2;HSPA5;ATP5PB;BAD;ADRM1;TUBB4B;MAPK14;MAPK13;FIG4;PINK1;PSMC1;CHMP2B;ACTR10;RAB5A;MCU;TUBA8
