gene_symbol	D_meta	logFC_d	padj_d	logFC_v	padj_v
SAC3D1	0.03305254628096408	0.0546626885511774	0.803853275701024	0.166276328	0.430141258
IER3IP1	-0.20557364340159484	-0.0546319550930612	0.889907822744268	-0.355844343	0.071180927
CHADL	-0.12591148407433422	-0.0545156895543697	0.926005070885486	-0.338819722	0.182867281
RHAG	6.162118085402394	-0.0543835105153541	0.919399099390956	3.288012646	0.000178305
RDH10	-0.0001354095965748767	0.0543691779194391	0.878172506576019	-0.037106848	0.81289504
TRMT44	-3.2107968487482093	-0.0542398114551377	0.855420179017543	-0.818066738	1.4181639109796e-08
VPS35L	-0.011833623951499048	0.0542199129693719	0.892421828389971	-0.081186381	0.47366477
SMIM12	0.3102137588684869	-0.054138155522689	0.813194112221755	0.253213461	0.003392999
INTS10	-0.08576998906765823	-0.054095083232033	0.633154731326183	-0.160764908	0.099945976
EFR3A	0.05482426192597107	0.0540065457154864	0.63763051243963	0.145385821	0.208164601
SIN3B	-0.23023847710572293	0.0539853653788525	0.80696771155449	-0.305173821	0.02982787
CDK5RAP3	0.031048673721997853	0.0539810291610348	0.662541036840965	0.158463542	0.466694662
LSM14B	0.19745851113629917	0.0539460488406025	0.885699179396548	0.282397019	0.040890622
MRPL51	0.4513278377196327	0.0539312481605929	0.765334794318376	0.6997385	0.052355457
TNFRSF10A	-0.5618166270591508	-0.053879036457035	0.81471371096456	-0.387675725	0.001300122
RARS1	-0.14102174511265944	0.0538598679416147	0.649108280462512	-0.227637695	0.052070517
EGLN2	0.14187202661091275	0.053850232626738	0.508234212020722	0.289194474	0.118462274
MLC1	-0.2650744612149598	-0.0538470867691538	0.925686695632096	-0.474919973	0.077181158
TCF4	-0.029482752450529188	-0.0538120793890879	0.827016554657145	-0.163744227	0.464515634
ZMYM5	0.10428961957371714	0.0537905982662057	0.789213447282462	0.185802137	0.080755989
PTBP2	0.3335458379472555	0.0537708586386696	0.849778169928772	0.384196209	0.018774287
H2BC9	0.2469059117356315	0.0537508265315019	0.900512098788776	0.601956498	0.152657831
MAD2L2	1.1804953964674343	-0.0537263142209499	0.704400827235424	0.61047274	0.000131561
RICTOR	0.15935284593008522	-0.0536828843245218	0.894645655953243	0.363920408	0.130951759
PIGS	0.6506977014172391	0.0535741015493736	0.684234594398964	0.36616912	0.00029514
BLM	0.011390549030440502	0.0535635849854303	0.891112438845729	0.094600261	0.613104318
ZFTA	-1.1194324243429357	-0.0535621899960566	0.787913781973735	-0.665609165	0.000441263
SPRING1	-0.17146677819041625	-0.0535621874558236	0.853043878397353	-0.231541342	0.034267179
ARHGEF35	-0.08854543278418875	0.0533672858678256	0.893211005419252	-0.295960582	0.247056598
NDUFA7	-0.4049350696950349	0.0533635675304662	0.778931076066999	-0.466596415	0.017860503
COX7A2	0.36476876620601933	-0.0533560102888284	0.574579654145259	0.639335381	0.068996823
STARD3	1.1293356928482565	0.0533228374229653	0.74521993734225	0.526177621	5.25217680588467e-05
PXYLP1	0.4838070505831558	-0.0533138760560279	0.875823286052522	0.548018042	0.016933119
COX6A1	0.699579530201765	0.0532594302240508	0.617533887362141	0.735956566	0.013001871
ZC3H18	0.0652948431328777	0.0532500774480953	0.637491376359577	0.169790294	0.195973744
CATSPER2	-6.402937770557517	0.0532392930968353	0.793540384248619	-1.55327262	5.55079492066947e-09
ARID5B	0.08904502875262087	-0.0531999740046132	0.80082206807818	0.24892921	0.18363678
MAP3K15	2.8732801588443926	-0.0531894483768429	0.920412603148261	1.810625963	0.000668566
SMYD5	-4.395918753475887	-0.0531741145421729	0.925798093288087	-1.219483496	6.18417682535022e-08
ZNF425	0.42771997953310104	0.0531108626349353	0.920412603148261	0.473158974	0.015707583
SUZ12	0.08506122677643979	0.0530403905132761	0.545894935698683	0.159428842	0.104806131
APRG1	-0.6298929534136631	-0.0530224133952042	0.924635260603355	-0.654455224	0.011962411
PITPNA	0.6614725257710324	0.0530189681009725	0.790410060292386	0.535107714	0.00345004
CADM1	-0.06460140487218421	-0.0530118232772661	0.928661952669178	-0.324214653	0.404338836
TRIO	-2.4338808481641987	-0.053008257882623	0.862024442469945	-0.890837658	3.46395326036161e-06
ZDHHC6	0.046669001263535216	-0.052982473329573	0.621653508783325	0.115046297	0.124055005
MTOR	-0.4385180000497789	0.0529323826333039	0.683069519550375	-0.290385811	0.000890393
AKAP5	-6.891349822435254	0.0528903996425711	0.494495889661067	-1.798772128	2.12169509251775e-08
LRRC8D	-0.003427204483901569	-0.0528462714200755	0.744636791411467	-0.005879112	0.966442156
DR1	0.9323867758078919	0.0527369048920319	0.789213447282462	0.485842516	0.000148913
IGHMBP2	0.2878742467729318	-0.0527277086242575	0.850987165638813	0.276366808	0.008004856
FADS3	-0.10415482353642914	-0.0526925559478273	0.895737090288769	-0.280087809	0.184190158
FAM200C	0.17930856984459462	-0.0526828344852173	0.920272784478247	0.449796938	0.157938114
CDC42EP2	0.0024733781935109946	-0.0526732773717731	0.875823286052522	0.136312139	0.873894196
SMARCA2	-0.07228144896436389	0.0526128961205661	0.732475181504679	-0.164265245	0.119298912
GNPAT	0.3709268742184824	0.0525710640133656	0.652617288963941	0.287011961	0.002813195
CHTF18	-0.8151212642124422	0.0525323448502411	0.836506974077127	-0.707475085	0.004897024
ZNF81	0.0017198597757733984	0.0524484072130038	0.915314405146621	0.021459563	0.85829381
RPGR	0.027251756397233144	0.0524347939533483	0.838233887142341	0.154773268	0.47185873
MIS18BP1	-0.024500586385978972	-0.0523663275012378	0.679078970751005	-0.094727603	0.376383894
RNH1	0.0031375103888776888	-0.0522583465370428	0.787859725433908	0.079890278	0.714034172
CCDC77	-0.037182245231430135	-0.0521856251543795	0.662778620020346	-0.108115949	0.25026526
DYM	-0.09582562964476363	0.0521807960424105	0.66197777772433	-0.183802891	0.080619175
STARD13	0.7249985201740559	0.0521315356610539	0.920527232872434	0.970565792	0.03220778
TRAPPC10	-0.007171687935918519	0.0520647711603939	0.77842120970352	-0.061267446	0.471458941
MTG2	1.8378689404330533	0.0520423976835556	0.867554329869205	0.608640241	9.2462798664369e-07
HACE1	-1.7548199646214295	-0.052021787490836	0.773547647230584	-0.60470336	1.6056940054377e-06
INTS1	0.01464792581346843	0.0518968435215168	0.769544462209064	0.084418105	0.528331026
FCGRT	1.4793372421349282	0.0518441792484001	0.800143169593286	0.785782125	0.000174232
PFKM	-0.10838149594916388	-0.0517444178915927	0.833288316673128	-0.234240281	0.123625831
FANCB	-0.018693700052224125	0.0517332750297079	0.847564258397974	-0.146069516	0.523124151
TRIM74	-3.4177205623511067	-0.0515944585266626	0.823303668096577	-1.263601564	3.92595988569344e-06
TRIM73	-3.4177205623511067	-0.0515944585266626	0.823303668096577	-1.263601564	3.92595988569344e-06
JRK	-2.2406680153561034	0.0513510170512643	0.911885909755163	-0.772254455	1.56452224783385e-06
PPM1H	0.07934570996275722	0.0511682100464026	0.914648885001541	0.260525137	0.250315911
VKORC1	-0.02166404035997341	0.0511597757225974	0.648780567534911	-0.173955041	0.496206091
SQLE	0.3774499779066356	-0.0511361973194706	0.884587973105694	0.418666153	0.015501999
TAP2	0.21815614084166354	0.0511285423642569	0.830809325612568	0.436270151	0.102173305
DPEP3	0.7681946291435127	-0.051119131946515	0.912290819067856	0.928054546	0.021994267
WDPCP	-2.703929970299208	0.0510942665821501	0.911714043580036	-0.896285423	9.20510097959677e-07
RPRD2	-0.03335840946619606	0.0510511592177609	0.841561656590186	-0.099334885	0.194923452
CBFB	-0.040659602688868285	-0.0510086533147733	0.764654141596814	-0.111079483	0.209619951
MPPE1	0.9200213390188018	-0.0509791938432826	0.821878166070471	0.598273835	0.000826332
THAP6	-0.00354676359004584	0.0509612228937204	0.761624539731952	-0.066722536	0.635861425
ZNF142	-0.7118809645890043	-0.0509174160512345	0.701843969835773	-0.334919815	5.92000365112658e-05
PRICKLE1	-0.0015798220328726359	-0.050917001953767	0.871350051294804	-0.009885541	0.973697682
OSCP1	0.07446288161832068	0.0508721585606686	0.916092472043077	0.313415753	0.339631396
SH3TC2	0.7848124780522715	-0.0508375878199665	0.908142134982212	0.864430749	0.01519668
FOXO4	1.241743125512486	-0.0507637289519476	0.813768237121258	0.798676849	0.000767027
ZC3H7A	0.8239782356943592	0.0507453258331516	0.640675168465009	0.407152942	9.47517003567909e-05
YPEL5	3.357235280669195	0.0507356374926058	0.658402247143235	1.213834142	2.99192737276444e-06
XBP1	0.6282059901057032	0.0507197243576698	0.888694609055989	0.569774772	0.006301719
XYLT2	-0.38318313074349664	-0.0505653634288832	0.728183023756015	-0.345411581	0.006330853
FAM177B	-0.012566688430454605	-0.0505502607795743	0.935589169921483	-0.122564343	0.641007144
SCARF1	4.623184303168557	0.0504948148195421	0.924635260603355	1.820198188	8.33814948680997e-06
UQCRQ	0.08926203627513321	-0.0503440092932639	0.753673161954009	0.324878196	0.270058074
P2RY4	-5.564525315121197	0.0503318085779298	0.934985043805348	-1.334355929	4.45519966007544e-09
TFAM	-0.03555295752715583	-0.0502998283968799	0.784780107106187	-0.120661647	0.284823626
CACNB3	-0.7250880711653569	0.0502634108122155	0.923173270438484	-0.662138048	0.006415388
SAT2	0.01972380710175198	0.0502178434946261	0.743735323345121	0.161729655	0.625193393
APOM	0.13509374726790624	0.0502024552628439	0.897202500990246	0.279007776	0.10967043
UNKL	0.02376059194458212	-0.0501464200178283	0.77483334266037	0.119442837	0.359441745
GHDC	0.03139370330181685	-0.050145387786408	0.742975563784669	0.164430133	0.379143175
INPP5F	-2.0618199170768596	0.0500972097387322	0.743339724539205	-0.65596743	5.05508003004453e-07
FHL3	1.8056802056964174	0.0500554234792761	0.873080083110655	0.880285331	7.95907909439067e-05
RCN3	1.719806949472132	0.0500411755306889	0.885195327522522	0.994849942	0.000350949
TMOD4	-0.5970617475083886	-0.050028327692083	0.842961715079908	-0.426584567	0.001619703
HLA-F	0.2815900182596432	-0.0498701106945205	0.784128591652828	0.420671505	0.044536423
GABPA	0.011523219854458018	-0.0497421172514834	0.846376360914755	0.071802657	0.425451071
PSMD5	0.06781899691449075	-0.0495801556770399	0.772859525356567	0.147131823	0.109751796
TNFAIP8L2-SCNM1	0.9061579081842566	-0.0495703527439106	0.641516228488473	0.673984399	0.001980899
SCNM1	0.9061579081842566	-0.0495703527439106	0.641516228488473	0.673984399	0.001980899
LAMTOR4	1.1733446572322603	-0.049497654779092	0.756205381290225	0.809694731	0.001242629
RTL8C	0.15475782661970144	0.0494481211957352	0.728321253246954	0.345906371	0.133316899
SLC37A2	-1.2533765468649947	-0.0494350730693647	0.87012124811251	-0.884333892	0.001474873
PCDH9	-3.4593985151557387	-0.0494160609993961	0.927568148733298	-1.462006402	1.85653350214208e-05
CSNK1A1	1.2308821117979714	0.0493683867590224	0.637750439787376	0.53807492	2.7719724828215e-05
SMU1	0.10662134945213242	0.0493605625848748	0.691507252197611	0.157755263	0.04993389
CRIPT	-0.008138561612211253	-0.0493454751603739	0.702307439863725	-0.053948737	0.689704081
RNASEH2B	-3.6017082517021226	-0.0492796253255099	0.910003599176158	-1.071730715	1.90705076747528e-07
RANBP1	-0.06276043783415887	-0.0492017356373751	0.853487971276049	-0.236829623	0.304992308
PCGF6	-0.3608708464954878	0.0491596864712216	0.810786863379862	-0.340991638	0.007417728
PRRC2C	0.005926129439821287	-0.0491130722330357	0.662507424884317	0.07065248	0.510445003
SLC25A19	-0.022757926164580854	-0.0490559807707758	0.791310863699555	-0.111623113	0.433421632
ABLIM3	0.7414184403031561	0.0489887551454693	0.908902464716336	0.963935867	0.029093324
SPPL3	0.4766863274960208	0.0489413435436186	0.766025650581484	0.342068175	0.001696204
NUP37	0.05909698517827525	0.0488580161121668	0.821366449969585	0.165266309	0.204217429
SLC16A7	-2.635104999597056	0.0487469921121346	0.926899165038779	-0.907485899	1.55137550401974e-06
DDTL	0.10445923832716866	0.0486931212679371	0.921871170814521	0.36206671	0.267753311
XPR1	0.024600324101981888	0.0486209813483391	0.671554279435902	0.097545189	0.381770541
SMAP1	0.03570660274403841	-0.0486169684247146	0.755820049803814	0.101626445	0.173433797
ZNF672	1.368061887146164	-0.0485868481753382	0.717932591419802	0.490590172	2.56165847486832e-06
RUSC1-AS1	-0.11935018137608239	-0.0485611271483544	0.875085808677751	-0.299622946	0.163201041
ZNF641	0.009986987483789175	0.0485300084006282	0.834291539266426	0.083006549	0.638808121
SRPRA	1.2801132795956913	0.048494954139807	0.735785958798297	0.510341161	9.90743672167217e-06
C12orf75	-0.013215726186393498	-0.0481915783812186	0.886121119626043	-0.133164579	0.66147719
NDUFS8	-0.020545146694936515	-0.0481634448136194	0.816141307270304	-0.126314459	0.510907297
ZNF638	0.06293380914406568	0.0481401314788847	0.756334492897614	0.1706484	0.197984158
TFEC	0.1293937042294613	-0.0480167628141972	0.90216645222657	0.329688968	0.161638101
SPINT2	0.030518629256853835	-0.0479380120430353	0.702403016676884	0.168458136	0.392657817
KLF13	0.25382685839999486	-0.04792957217931	0.684874529335493	0.2973591	0.018462712
FOXD4	1.1072390450961243	0.0478919385030774	0.892092482329999	0.878006446	0.003023701
NUDT2	-0.015952960809704854	-0.0477585009594783	0.809827407745078	-0.10891601	0.558763868
UCHL3	-0.22539691922562036	-0.0477084681589393	0.806759225644158	-0.304903049	0.034364443
MCF2	0.3182493093773652	0.0476773091925438	0.943866018531605	0.428432691	0.032896347
TNFSF8	-0.11585061255013705	-0.0476486016584428	0.843533554300166	-0.256045099	0.128477908
MRPL17	-0.13705569320618777	-0.0476048106823548	0.808874095740983	-0.286604891	0.114522885
WDR70	-0.7020499366535848	-0.0474373429103689	0.792806872603487	-0.392626429	0.000272904
ITGA7	12.788678041589373	0.0473850984760853	0.894295738003537	4.375433147	1.42830506600357e-06
TMCO1	0.20300613764851916	0.0472104040976049	0.701561900557987	0.282824353	0.038916346
COG7	-0.006356625434852329	-0.0470901959387424	0.862885328034063	-0.046651266	0.619630487
CSNK1G2	0.09202078131639625	0.0470570198631659	0.587206676001996	0.21213476	0.152657831
ESPL1	5.241480879075928	0.0470271577495409	0.939842101818084	1.849707337	2.15428186532221e-06
SHOC1	1.6856180287218032	0.046874899909509	0.93512674542529	1.907103682	0.017099773
NEO1	-1.3991285594292504	0.046800891531829	0.729079383199376	-0.759481093	0.00020282
DSTN	-0.023011356818484312	-0.0467597394861246	0.784780107106187	-0.131479097	0.486848664
RNF170	-0.6364249067610126	-0.046711436265233	0.830523763021179	-0.376290671	0.000424021
CGGBP1	0.6294929335057518	0.0466991071131222	0.653661995947343	0.377792664	0.000490169
GLUD1	-0.28298628229021205	-0.0465758294850414	0.707791160903608	-0.269402312	0.008415967
ZSWIM1	0.9114630551055835	0.0465728823046661	0.672526954763554	0.476469745	0.000155217
FARP2	-1.290097572796407	0.0465192160436594	0.914497405470759	-0.569564512	2.92892916731388e-05
UQCR11	0.06429322671746367	-0.0464970684162855	0.750679701301284	0.26186625	0.306794113
ZNF524	0.7154509014409927	-0.0464638008818143	0.723136167263677	0.423278184	0.000401812
ANAPC13	1.6505731255861154	0.0464632628478832	0.701435795245206	0.716357162	2.52201022893423e-05
SUPT16H	-0.17090429633082907	-0.0464210430385466	0.939842101818084	-0.26179429	0.050019552
MRPL12	0.0012248987033648244	0.0463297591990708	0.885106904592974	-0.00225678	0.994020928
NDUFA1	0.5168291531952397	0.0462624066146287	0.592312805331021	0.924615031	0.078243186
CLN6	-0.03355711745138989	-0.0462573200785554	0.849520979541235	-0.127227718	0.314947467
NGFR	-0.09836654768416893	0.0462248099872853	0.943570480111938	-0.392723124	0.313389768
YTHDC1	-0.0036242669086598636	-0.0461859431974201	0.655598900742712	0.023410097	0.886904911
SH3RF3	0.07873865117636873	0.0461745781454814	0.882745972554827	0.304999202	0.310369963
EFCAB5	0.2616888315811894	0.0461507335623286	0.924085480155307	0.376238603	0.041032384
SYTL1	0.011343718671593433	-0.0461451140029814	0.774519994947301	0.115635924	0.574805295
COG8	-0.3742737188594455	-0.0460954103729261	0.882745972554827	-0.243559134	0.00086473
BET1L	-0.010223845960633023	-0.0459844272841785	0.843538817991863	-0.067168136	0.557396481
FANCA	1.682081849835947	-0.0459206663671785	0.934330572055338	0.76604601	4.04236706455614e-05
DDOST	0.032667375533827384	-0.0458976506190751	0.762261446143186	0.16012488	0.361562139
ZCCHC17	0.004125324270772255	-0.0457717261397725	0.660935353718007	0.090257883	0.656729891
ENHO	-17.166863743644534	0.0457525698865071	0.829869556217383	-3.4337433	2.9688715455610503e-19
COX15	0.42844487354248934	0.0457380958582512	0.767078372674281	0.357636109	0.004156671
TMEM39B	-0.0036732511556105386	-0.0457082971539302	0.758974921751106	-0.02367283	0.833539424
SCART1	-12.896205997894592	-0.0455567366701231	0.924775211326194	-2.582521045	3.10964817598954e-12
GCN1	-1.1792674770407807	-0.0455458998816667	0.81162620356989	-0.657108142	0.000261227
XRRA1	-0.4764900123428616	-0.0455394950219516	0.929709827697882	-0.602527101	0.026348378
RBM27	-0.08529066047771965	-0.0455377121580813	0.70564125774492	-0.14759218	0.077795822
CBX4	0.6682459707306381	0.0453155939247925	0.650747026497293	0.614365573	0.006892249
CETN2	0.3013379930780456	-0.0452917897583678	0.630632711717499	0.48333113	0.054239543
ZNF264	-1.3607154151394931	-0.0451980856176428	0.839703076876141	-0.524331348	6.55006475419893e-06
PNN	0.00394288433966592	0.0451926394477091	0.763965849671431	0.054241554	0.895441658
RAB3A	0.49804612158786987	0.0451269451994678	0.924085480155307	0.483694589	0.008787344
ELK3	-0.1855916628640814	0.0450428451306424	0.926937955709479	-0.302480406	0.058608642
AXIN1	-0.00559628529315939	-0.0450056311302953	0.724859811249574	-0.037230277	0.738414719
GYPB	3.802660574738671	0.0450042826582155	0.953972233755459	2.983957071	0.002828602
RWDD2B	-0.4685655227645122	-0.0449699258192258	0.872625274650337	-0.471586484	0.010434088
